,bedrooms,Sqft.,lot Sqft.,full baths,half baths,stories,Private Pool,zip,price,zipTier,age
23997,3.0,2068.0,7124.0,2.0,0,1.0,False,77471,259900.0,0,27.0
23998,3.0,1807.0,0.0,2.0,0,1.0,False,77471,599900.0,0,31.0
23999,5.0,3022.0,6523.0,4.0,0,2.0,False,77469,425000.0,1,5.0
24000,3.0,1498.0,18269.0,2.0,0,1.0,False,77469,275000.0,1,65.0
24001,4.0,2095.0,6000.0,2.0,1,2.0,False,77469,309000.0,1,13.0
24002,3.0,2061.0,19521.0,2.0,0,1.0,False,77471,280000.0,0,56.0
24003,4.0,1922.0,0.0,2.0,0,1.0,False,77471,325000.0,0,1.0
24004,3.0,1304.0,6074.0,2.0,0,1.0,False,77471,189825.0,0,18.0
24005,4.0,3022.0,8266.0,3.0,1,2.0,False,77469,445000.0,1,6.0
24006,5.0,3126.0,0.0,4.0,1,2.0,False,77471,487440.0,0,1.0
24007,4.0,2572.0,6900.0,3.0,0,1.0,False,77471,365000.0,0,3.0
24008,3.0,2132.0,6156.0,2.0,0,1.0,False,77471,350000.0,0,15.0
24009,4.0,1842.0,8370.0,2.0,1,1.0,False,77471,220000.0,0,65.0
24010,3.0,2151.0,7481.0,2.0,0,1.0,False,77469,355000.0,1,5.0
24011,4.0,2900.0,6065.0,3.0,1,2.0,False,77471,389990.0,0,9.0
24012,5.0,3710.0,7739.0,3.0,1,2.0,False,77471,399990.0,0,6.0
24013,4.0,2731.0,0.0,3.0,0,1.0,False,77471,414240.0,0,1.0
24014,3.0,2517.0,0.0,2.0,0,1.0,False,77471,405540.0,0,1.0
24015,4.0,2133.0,0.0,2.0,1,2.0,False,77469,310000.0,1,7.0
24016,5.0,2721.0,0.0,3.0,1,2.0,False,77469,395000.0,1,1.0
24017,4.0,2114.0,6000.0,2.0,1,1.0,False,77469,330000.0,1,7.0
24018,3.0,2040.0,3220.0,2.0,1,2.0,False,77471,300000.0,0,7.0
24019,5.0,2721.0,0.0,3.0,1,2.0,False,77471,380000.0,0,1.0
24020,3.0,1801.0,0.0,2.0,0,1.0,False,77471,310000.0,0,1.0
24021,3.0,2086.0,0.0,2.0,0,1.0,False,77471,320000.0,0,1.0
24022,4.0,2548.0,0.0,3.0,1,1.0,False,77471,427440.0,0,1.0
24023,4.0,2561.0,0.0,2.0,1,2.0,False,77469,395000.0,1,1.0
24024,4.0,1922.0,0.0,2.0,0,1.0,False,77469,345000.0,1,1.0
24025,3.0,1638.0,6000.0,2.0,0,1.0,False,77469,300000.0,1,8.0
24026,4.0,2102.0,7720.0,2.0,0,1.0,False,77471,340000.0,0,8.0
24027,3.0,2086.0,0.0,2.0,0,1.0,False,77469,335000.0,1,1.0
24028,3.0,1826.0,6600.0,2.0,0,1.0,False,77469,315000.0,1,10.0
24029,4.0,2640.0,6250.0,2.0,1,2.0,False,77469,354400.0,1,12.0
24030,4.0,2720.0,6671.0,3.0,1,2.0,False,77469,400000.0,1,5.0
24031,5.0,3871.0,7800.0,3.0,1,2.0,False,77469,495000.0,1,13.0
24032,4.0,2765.0,0.0,3.0,0,2.0,False,77469,399995.0,1,1.0
24033,4.0,3167.0,13000.0,3.0,0,1.0,False,77471,324900.0,0,56.0
24034,3.0,1990.0,0.0,2.0,0,1.0,False,77471,340000.0,0,1.0
24035,4.0,2561.0,0.0,2.0,1,2.0,False,77471,385000.0,0,1.0
24036,3.0,2386.0,0.0,2.0,1,1.0,False,77469,408745.0,1,1.0
24037,3.0,1521.0,8277.0,2.0,0,1.0,False,77471,259000.0,0,10.0
24038,3.0,1888.0,0.0,2.0,0,1.0,False,77469,270000.0,1,14.0
24039,3.0,2126.0,0.0,2.0,1,1.0,False,77471,394855.0,0,1.0
24040,3.0,1675.0,0.0,2.0,0,1.0,False,77469,328995.0,1,4.0
24041,4.0,3022.0,7477.0,3.0,0,2.0,False,77471,306000.0,0,18.0
24042,4.0,3987.0,9448.0,3.0,1,2.0,False,77469,674857.0,1,1.0
24043,3.0,1801.0,0.0,2.0,0,1.0,False,77469,310000.0,1,1.0
24044,3.0,1221.0,2928.0,2.0,0,1.0,False,77471,229000.0,0,85.0
24045,4.0,2215.0,0.0,3.0,0,1.0,False,77469,392922.0,1,1.0
24046,3.0,1990.0,0.0,2.0,0,1.0,False,77469,345000.0,1,1.0
24047,4.0,1932.0,0.0,2.0,0,1.0,False,77469,310000.0,1,1.0
24048,4.0,3468.0,7800.0,3.0,1,2.0,False,77469,399999.0,1,16.0
24049,4.0,1701.0,11174.0,2.0,0,1.0,False,77471,264000.0,0,45.0
24050,3.0,1612.0,0.0,2.0,0,1.0,False,77471,340410.0,0,1.0
24051,5.0,4088.0,10646.0,4.0,1,2.0,False,77471,549900.0,0,11.0
24052,3.0,1485.0,0.0,2.0,0,1.0,False,77471,285000.0,0,1.0
24053,3.0,973.0,6000.0,1.0,0,1.0,False,77471,238500.0,0,5.0
24054,4.0,3721.0,11003.0,3.0,1,2.0,False,77469,775000.0,1,3.0
24055,4.0,2836.0,0.0,3.0,1,2.0,False,77471,447850.0,0,1.0
24056,4.0,1922.0,0.0,2.0,0,1.0,False,77471,325000.0,0,1.0
24057,4.0,2732.0,0.0,2.0,1,1.5,False,77469,415000.0,1,1.0
24058,3.0,1801.0,0.0,2.0,0,1.0,False,77469,315000.0,1,1.0
24059,4.0,2211.0,7995.0,2.0,1,2.0,False,77471,341900.0,0,27.0
24060,4.0,2279.0,0.0,3.0,0,2.0,False,77471,375765.0,0,1.0
24061,4.0,2951.0,9700.0,3.0,1,2.0,False,77471,378900.0,0,14.0
24062,3.0,2272.0,12846.0,2.0,1,1.0,False,77469,384999.0,1,5.0
24063,4.0,1779.0,6281.0,2.0,1,2.0,False,77469,265000.0,1,15.0
24064,5.0,1997.0,7984.0,3.0,0,1.0,False,77471,279000.0,0,63.0
24065,2.0,1176.0,10125.0,1.0,0,1.0,False,77471,191000.0,0,69.0
24066,4.0,2436.0,10459.0,2.0,1,2.0,False,77469,333000.0,1,17.0
24067,2.0,906.0,5311.0,1.0,0,1.0,False,77471,180000.0,0,40.0
24068,5.0,4150.0,8072.0,4.0,0,2.0,False,77469,369900.0,1,17.0
24069,4.0,2703.0,13450.0,3.0,0,1.0,False,77471,390000.0,0,10.0
24070,4.0,3074.0,7800.0,3.0,1,2.0,False,77469,440000.0,1,11.0
24071,4.0,2157.0,6000.0,2.0,1,2.0,False,77469,310000.0,1,8.0
24072,4.0,1932.0,0.0,2.0,0,1.0,False,77471,325000.0,0,13.0
24073,4.0,1786.0,7200.0,2.0,0,1.0,False,77469,300000.0,1,4.0
24074,3.0,2317.0,0.0,2.0,0,1.0,False,77471,349900.0,0,10.0
24075,4.0,3045.0,8339.0,3.0,1,2.0,False,77469,448500.0,1,8.0
24076,4.0,2720.0,6331.0,3.0,1,2.0,False,77469,409900.0,1,5.0
24077,5.0,2608.0,0.0,3.0,0,2.0,False,77471,434604.0,0,1.0
24078,5.0,3129.0,0.0,3.0,1,2.0,False,77471,448495.0,0,1.0
24079,4.0,2958.0,0.0,3.0,1,2.0,False,77471,517035.0,0,1.0
24080,4.0,2620.0,0.0,3.0,1,2.0,False,77471,444925.0,0,1.0
24081,3.0,2386.0,0.0,2.0,1,1.0,False,77469,405000.0,1,1.0
24082,3.0,1454.0,9814.0,2.0,0,1.0,False,77471,240000.0,0,44.0
24083,4.0,2289.0,0.0,2.0,1,2.0,False,77469,365000.0,1,1.0
24084,4.0,1922.0,0.0,2.0,0,1.0,False,77469,330000.0,1,1.0
24085,4.0,1932.0,0.0,2.0,0,1.0,False,77471,320000.0,0,1.0
24086,3.0,2086.0,0.0,2.0,0,1.0,False,77469,335000.0,1,1.0
24087,4.0,2484.0,7200.0,3.0,0,2.0,False,77469,370000.0,1,3.0
24088,6.0,3716.0,12073.0,3.0,1,2.0,False,77469,449990.0,1,17.0
24089,4.0,2548.0,0.0,3.0,1,1.0,False,77471,450540.0,0,1.0
24090,4.0,2743.0,8337.0,3.0,1,2.0,False,77469,409000.0,1,2.0
24091,3.0,1698.0,0.0,2.0,0,1.0,False,77471,365000.0,0,25.0
24092,4.0,2133.0,21563.0,2.0,0,1.0,False,77471,430000.0,0,48.0
24093,3.0,1801.0,0.0,2.0,0,1.0,False,77471,315000.0,0,1.0
24094,3.0,1485.0,0.0,2.0,0,1.0,False,77471,290000.0,0,1.0
24095,3.0,1675.0,0.0,2.0,0,1.0,False,77469,324995.0,1,1.0
24096,3.0,1491.0,0.0,2.0,0,1.0,False,77469,304995.0,1,1.0
24097,3.0,1216.0,0.0,2.0,0,1.0,False,77471,215000.0,0,34.0
24098,3.0,1990.0,0.0,2.0,0,1.0,False,77469,335000.0,1,1.0
24099,4.0,1661.0,6130.0,2.0,0,1.0,False,77469,286000.0,1,6.0
24100,3.0,2086.0,0.0,2.0,0,1.0,False,77469,335000.0,1,1.0
24101,4.0,2561.0,0.0,2.0,1,2.0,False,77469,425000.0,1,1.0
24102,4.0,4463.0,0.0,4.0,1,2.0,False,77471,5900000.0,0,18.0
24103,3.0,1990.0,0.0,2.0,0,1.0,False,77471,340000.0,0,1.0
24104,3.0,1990.0,0.0,2.0,0,1.0,False,77471,375000.0,0,1.0
24105,3.0,2159.0,6000.0,2.0,0,1.0,False,77469,323500.0,1,10.0
24106,3.0,1178.0,11394.0,2.0,0,1.0,False,77471,180000.0,0,24.0
24107,3.0,1801.0,0.0,2.0,0,1.0,False,77469,320000.0,1,1.0
24108,5.0,3126.0,0.0,4.0,1,2.0,False,77471,480000.0,0,1.0
24109,4.0,2289.0,0.0,2.0,1,2.0,False,77469,375000.0,1,1.0
24110,4.0,2289.0,0.0,2.0,1,1.0,False,77471,365000.0,0,1.0
24111,3.0,1998.0,8588.0,2.0,0,1.0,False,77471,310000.0,0,14.0
24112,3.0,1880.0,9283.0,2.0,0,1.0,True,77471,199000.0,0,73.0
24113,4.0,2743.0,0.0,3.0,1,2.0,False,77471,410000.0,0,1.0
24114,4.0,1922.0,0.0,2.0,0,1.0,False,77471,335000.0,0,1.0
24115,4.0,3128.0,0.0,3.0,1,2.0,False,77469,455797.0,1,1.0
24116,3.0,3075.0,0.0,2.0,1,2.0,False,77469,448077.0,1,1.0
24117,5.0,2994.0,0.0,4.0,0,2.0,False,77469,460728.0,1,1.0
24118,3.0,1957.0,10848.0,2.0,0,1.0,False,77469,342000.0,1,13.0
24119,4.0,2927.0,8373.0,4.0,0,1.5,False,77471,419900.0,0,11.0
24120,4.0,1811.0,10104.0,2.0,0,1.0,False,77469,274000.0,1,17.0
24121,4.0,2135.0,6012.0,2.0,1,1.0,False,77469,350000.0,1,7.0
24122,4.0,2215.0,0.0,3.0,0,1.0,False,77469,394300.0,1,1.0
24123,3.0,1871.0,7200.0,2.0,0,1.0,False,77469,355000.0,1,1.0
24124,3.0,1596.0,7200.0,2.0,0,1.0,False,77469,344615.0,1,1.0
24125,4.0,1990.0,7200.0,3.0,0,1.0,False,77471,370515.0,0,1.0
24126,5.0,2721.0,0.0,3.0,1,2.0,False,77469,400000.0,1,1.0
24127,5.0,3310.0,0.0,4.0,1,2.0,False,77469,520000.0,1,1.0
24128,4.0,3614.0,9757.0,3.0,0,2.0,False,77469,600000.0,1,8.0
24129,4.0,3154.0,8727.0,3.0,0,1.5,False,77469,429000.0,1,12.0
24130,4.0,2098.0,0.0,2.0,0,1.0,False,77469,359690.0,1,1.0
24131,3.0,1772.0,0.0,2.0,0,1.0,False,77471,450000.0,0,40.0
24132,5.0,2607.0,0.0,3.0,0,1.0,False,77469,386990.0,1,1.0
24133,5.0,2607.0,0.0,3.0,0,1.0,False,77469,389990.0,1,1.0
24134,4.0,2935.0,7500.0,3.0,0,2.0,False,77469,428800.0,1,1.0
24135,4.0,2098.0,0.0,2.0,0,1.0,False,77469,360990.0,1,1.0
24136,4.0,2098.0,0.0,2.0,0,1.0,False,77469,365990.0,1,1.0
24137,3.0,2453.0,6600.0,3.0,0,2.0,False,77471,360000.0,0,3.0
24138,4.0,2098.0,0.0,2.0,0,1.0,False,77469,361995.0,1,1.0
24139,4.0,1885.0,0.0,2.0,0,1.0,False,77469,344990.0,1,1.0
24140,5.0,2607.0,0.0,3.0,0,1.0,False,77469,390690.0,1,1.0
24141,4.0,2329.0,0.0,2.0,0,1.0,False,77469,379105.0,1,1.0
24142,5.0,2607.0,0.0,3.0,0,1.0,False,77469,391165.0,1,1.0
24143,4.0,1885.0,0.0,2.0,0,1.0,False,77469,343990.0,1,1.0
24144,4.0,1885.0,0.0,2.0,0,1.0,False,77469,346990.0,1,1.0
24145,4.0,2329.0,0.0,2.0,0,1.0,False,77469,372990.0,1,1.0
24146,4.0,3731.0,8904.0,3.0,1,2.0,False,77469,490000.0,1,5.0
24147,4.0,2321.0,7475.0,2.0,1,2.0,False,77469,355000.0,1,15.0
24148,4.0,2935.0,0.0,3.0,0,2.0,False,77469,420325.0,1,1.0
24149,5.0,2607.0,0.0,3.0,0,1.0,False,77469,387489.0,1,1.0
24150,5.0,2607.0,0.0,3.0,0,1.0,False,77469,389019.0,1,1.0
24151,4.0,2935.0,0.0,3.0,0,2.0,False,77469,422525.0,1,1.0
24152,5.0,2607.0,0.0,3.0,0,1.0,False,77469,382050.0,1,1.0
24153,4.0,2329.0,0.0,2.0,0,1.0,False,77469,376480.0,1,1.0
24154,4.0,2511.0,7249.0,3.0,0,1.0,False,77471,349900.0,0,6.0
24155,4.0,2329.0,0.0,2.0,0,1.0,False,77469,378690.0,1,1.0
24156,4.0,2329.0,0.0,2.0,0,1.0,False,77469,383990.0,1,1.0
24157,5.0,2607.0,0.0,3.0,0,1.0,False,77469,398670.0,1,1.0
24158,5.0,2607.0,0.0,3.0,0,1.0,False,77469,387176.0,1,1.0
24159,4.0,2098.0,0.0,2.0,0,1.0,False,77469,354990.0,1,1.0
24160,4.0,2935.0,7500.0,3.0,0,2.0,False,77469,428735.0,1,1.0
24161,4.0,2098.0,0.0,2.0,0,1.0,False,77469,358690.0,1,1.0
24162,4.0,2098.0,0.0,2.0,0,1.0,False,77469,359990.0,1,1.0
24163,4.0,2045.0,0.0,2.0,0,1.0,False,77469,352990.0,1,1.0
24164,5.0,2607.0,0.0,3.0,0,1.0,False,77469,397990.0,1,1.0
24165,4.0,1885.0,0.0,2.0,0,1.0,False,77469,343990.0,1,1.0
24166,3.0,1678.0,0.0,2.0,0,1.0,False,77469,336990.0,1,1.0
24167,4.0,2098.0,0.0,2.0,0,1.0,False,77469,355960.0,1,1.0
24168,4.0,2045.0,0.0,2.0,0,1.0,False,77469,352990.0,1,1.0
24169,5.0,2607.0,0.0,3.0,0,1.0,False,77469,389230.0,1,1.0
24170,4.0,2329.0,0.0,2.0,0,1.0,False,77469,382690.0,1,1.0
24171,5.0,2607.0,0.0,3.0,0,1.0,False,77469,400875.0,1,1.0
24172,4.0,2329.0,0.0,2.0,0,1.0,False,77469,385990.0,1,1.0
24173,4.0,2098.0,0.0,2.0,0,1.0,False,77469,356880.0,1,1.0
24174,3.0,2386.0,0.0,2.0,1,1.0,False,77471,360000.0,0,1.0
24175,4.0,2329.0,0.0,2.0,0,1.0,False,77469,373990.0,1,1.0
24176,5.0,2607.0,0.0,3.0,0,1.0,False,77469,390690.0,1,1.0
24177,4.0,2935.0,7500.0,3.0,0,2.0,False,77469,423206.0,1,1.0
24178,5.0,2607.0,0.0,3.0,0,1.0,False,77469,391990.0,1,1.0
24179,5.0,2607.0,0.0,3.0,0,1.0,False,77469,395489.0,1,1.0
24180,4.0,2935.0,0.0,3.0,0,2.0,False,77469,422938.0,1,1.0
24181,4.0,2098.0,0.0,2.0,0,1.0,False,77469,355990.0,1,1.0
24182,5.0,2754.0,7200.0,3.0,1,1.0,False,77469,489900.0,1,3.0
24183,3.0,1963.0,6325.0,2.0,0,1.0,False,77471,285000.0,0,13.0
24184,2.0,1042.0,13500.0,1.0,0,1.0,False,77471,210000.0,0,71.0
24185,4.0,2809.0,0.0,3.0,1,2.0,False,77471,443495.0,0,1.0
24186,4.0,3480.0,8606.0,3.0,0,2.0,False,77469,450000.0,1,6.0
24187,4.0,4261.0,10599.0,3.0,2,2.0,False,77469,715000.0,1,3.0
24188,5.0,4093.0,6600.0,3.0,1,2.0,False,77471,400000.0,0,6.0
24189,4.0,2797.0,0.0,2.0,1,2.0,False,77471,392570.0,0,1.0
24190,4.0,2555.0,8295.0,2.0,1,2.0,False,77469,449999.0,1,15.0
24191,3.0,2304.0,8822.0,2.0,1,1.5,False,77471,279000.0,0,53.0
24192,5.0,3276.0,8707.0,3.0,1,2.0,False,77469,483000.0,1,16.0
24193,4.0,1963.0,6000.0,2.0,0,1.0,False,77471,309000.0,0,16.0
24194,4.0,1885.0,0.0,2.0,0,1.0,False,77469,348990.0,1,1.0
24195,4.0,2288.0,10429.0,3.0,0,1.0,False,77469,374900.0,1,4.0
24196,4.0,2329.0,0.0,2.0,0,1.0,False,77469,377990.0,1,1.0
24197,5.0,3310.0,0.0,4.0,1,2.0,False,77469,500000.0,1,1.0
24198,4.0,2793.0,0.0,2.0,1,2.0,False,77471,415640.0,0,1.0
24199,5.0,2721.0,0.0,3.0,1,2.0,False,77471,375000.0,0,1.0
24200,4.0,2387.0,0.0,2.0,1,2.0,False,77471,386275.0,0,1.0
24201,3.0,1418.0,4722.0,2.0,0,1.0,False,77471,208000.0,0,40.0
24202,3.0,1785.0,0.0,2.0,0,1.0,False,77469,324995.0,1,1.0
24203,4.0,3220.0,6600.0,2.0,1,2.0,False,77471,315000.0,0,13.0
24204,5.0,4028.0,10392.0,4.0,1,2.0,False,77469,694857.0,1,1.0
24205,4.0,2746.0,0.0,2.0,1,2.0,False,77471,402233.0,0,1.0
24206,4.0,3093.0,8370.0,3.0,0,1.0,False,77471,300000.0,0,68.0
24207,4.0,2746.0,0.0,2.0,1,2.0,False,77471,398590.0,0,1.0
24208,4.0,3157.0,9175.0,3.0,0,2.0,False,77469,426000.0,1,10.0
24209,2.0,1687.0,0.0,2.0,0,1.0,False,77471,358900.0,0,7.0
24210,4.0,2949.0,0.0,3.0,1,2.0,False,77471,412390.0,0,1.0
24211,4.0,2098.0,0.0,2.0,0,1.0,False,77469,357489.0,1,1.0
24212,4.0,2045.0,0.0,2.0,0,1.0,False,77469,357489.0,1,1.0
24213,3.0,1979.0,0.0,2.0,0,1.0,False,77471,599999.0,0,26.0
24214,4.0,2329.0,0.0,2.0,0,1.0,False,77469,372990.0,1,1.0
24215,5.0,2607.0,0.0,3.0,0,1.0,False,77469,388990.0,1,1.0
24216,4.0,2098.0,0.0,2.0,0,1.0,False,77469,368804.0,1,1.0
24217,3.0,2086.0,0.0,2.0,0,1.0,False,77471,340000.0,0,1.0
24218,3.0,1966.0,6510.0,2.0,0,1.0,False,77471,281000.0,0,15.0
24219,3.0,1678.0,7500.0,2.0,0,1.0,False,77469,314990.0,1,1.0
24220,4.0,2463.0,6995.0,2.0,1,2.0,False,77471,355000.0,0,6.0
24221,5.0,3126.0,0.0,4.0,1,2.0,False,77471,475000.0,0,1.0
24222,4.0,2393.0,0.0,3.0,0,1.0,False,77471,375000.0,0,1.0
24223,4.0,3471.0,12960.0,3.0,1,2.0,False,77469,714438.0,1,1.0
24224,5.0,3509.0,9448.0,4.0,1,2.0,False,77469,624557.0,1,1.0
24225,5.0,2721.0,0.0,3.0,1,2.0,False,77469,395000.0,1,1.0
24226,3.0,1915.0,7689.0,2.0,0,1.0,False,77469,359000.0,1,4.0
24227,5.0,4463.0,12873.0,4.0,1,2.0,False,77469,734427.0,1,1.0
24228,3.0,1457.0,6875.0,2.0,0,1.0,False,77469,284000.0,1,11.0
24229,5.0,3999.0,9451.0,4.0,1,2.0,False,77469,674951.0,1,1.0
24230,4.0,1869.0,0.0,3.0,0,1.0,False,77471,387300.0,0,1.0
24231,5.0,3572.0,0.0,3.0,1,2.0,False,77471,526563.0,0,1.0
24232,4.0,1932.0,0.0,2.0,0,1.0,False,77469,315000.0,1,1.0
24233,4.0,2785.0,0.0,2.0,1,2.0,False,77471,447840.0,0,1.0
24234,4.0,2267.0,0.0,3.0,0,1.0,False,77471,404490.0,0,1.0
24235,4.0,1990.0,7200.0,3.0,0,1.0,False,77469,355000.0,1,1.0
24236,4.0,2757.0,0.0,2.0,1,2.0,False,77471,420540.0,0,1.0
24237,4.0,2949.0,0.0,3.0,1,2.0,False,77471,447640.0,0,1.0
24238,4.0,2267.0,0.0,3.0,0,1.0,False,77471,389040.0,0,1.0
24239,6.0,3972.0,0.0,3.0,1,2.0,False,77471,529720.0,0,1.0
24240,4.0,2949.0,0.0,3.0,1,2.0,False,77471,435540.0,0,1.0
24241,4.0,2949.0,0.0,3.0,1,2.0,False,77471,444341.0,0,1.0
24242,4.0,2462.0,7200.0,3.0,0,2.0,False,77469,395000.0,1,1.0
24243,3.0,1248.0,4115.0,2.0,0,1.0,False,77471,223500.0,0,28.0
24244,5.0,3306.0,0.0,4.0,0,2.0,False,77471,552651.0,0,1.0
24245,4.0,2888.0,7008.0,3.0,0,2.0,False,77469,499000.0,1,1.0
24246,4.0,2703.0,10809.0,3.0,0,2.0,False,77469,497000.0,1,1.0
24247,4.0,2703.0,7814.0,3.0,0,2.0,False,77469,489000.0,1,1.0
24248,3.0,1324.0,7276.0,2.0,0,1.0,False,77471,220000.0,0,45.0
24249,3.0,2099.0,7624.0,2.0,1,1.0,False,77469,399000.0,1,1.0
24250,3.0,2099.0,7200.0,2.0,1,1.0,False,77469,409000.0,1,1.0
24251,4.0,2703.0,10336.0,3.0,0,2.0,False,77469,494000.0,1,1.0
24252,3.0,2706.0,7651.0,3.0,1,1.5,False,77469,498000.0,1,1.0
24253,4.0,2289.0,0.0,2.0,1,2.0,False,77469,370000.0,1,1.0
24254,4.0,2743.0,0.0,3.0,1,2.0,False,77469,435000.0,1,1.0
24255,5.0,2721.0,0.0,3.0,1,2.0,False,77471,375000.0,0,1.0
24256,4.0,2732.0,0.0,2.0,1,1.5,False,77471,420000.0,0,1.0
24257,5.0,3126.0,0.0,4.0,1,2.0,False,77471,475000.0,0,1.0
24258,2.0,840.0,4500.0,2.0,0,1.0,False,77471,209900.0,0,73.0
24259,4.0,3459.0,9313.0,3.0,1,2.0,False,77469,643547.0,1,1.0
24260,4.0,1820.0,0.0,3.0,0,1.0,False,77471,355570.0,0,1.0
24261,5.0,2922.0,0.0,4.0,0,2.0,False,77471,440640.0,0,1.0
24262,3.0,1831.0,0.0,2.0,0,1.0,False,77471,365890.0,0,1.0
24263,5.0,2922.0,0.0,4.0,0,2.0,False,77471,444190.0,0,1.0
24264,4.0,2757.0,0.0,2.0,1,2.0,False,77471,421640.0,0,1.0
24265,3.0,1080.0,0.0,1.0,0,1.0,False,77471,225000.0,0,73.0
24266,5.0,2922.0,0.0,4.0,0,2.0,False,77471,444990.0,0,1.0
24267,4.0,2267.0,0.0,3.0,0,1.0,False,77471,393021.0,0,1.0
24268,4.0,2589.0,0.0,3.0,1,2.0,False,77471,429965.0,0,1.0
24269,4.0,1782.0,6324.0,2.0,0,1.0,False,77471,304900.0,0,18.0
24270,4.0,2732.0,0.0,2.0,1,1.5,False,77469,400000.0,1,1.0
24271,4.0,3306.0,0.0,3.0,1,2.0,False,77471,525645.0,0,1.0
24272,4.0,2586.0,0.0,3.0,0,1.0,False,77471,480745.0,0,1.0
24273,4.0,2286.0,0.0,3.0,1,1.0,False,77471,470685.0,0,1.0
24274,4.0,1922.0,0.0,2.0,0,1.0,False,77471,330000.0,0,1.0
24275,3.0,2086.0,0.0,2.0,0,1.0,False,77469,360000.0,1,1.0
24276,4.0,2393.0,0.0,3.0,0,1.0,False,77469,420000.0,1,1.0
24277,4.0,2609.0,0.0,3.0,0,2.0,False,77471,390410.0,0,1.0
24278,4.0,2426.0,0.0,3.0,1,1.5,False,77471,404540.0,0,1.0
24279,3.0,2386.0,0.0,2.0,1,1.0,False,77469,385000.0,1,1.0
24280,4.0,2289.0,0.0,2.0,1,2.0,False,77469,360000.0,1,1.0
24281,4.0,2548.0,0.0,3.0,1,1.0,False,77471,446540.0,0,1.0
24282,3.0,1831.0,0.0,2.0,0,1.0,False,77471,384965.0,0,1.0
24283,4.0,2067.0,0.0,3.0,0,1.0,False,77471,373090.0,0,1.0
24284,4.0,4299.0,12373.0,4.0,1,2.0,False,77469,698957.0,1,1.0
24285,5.0,2922.0,0.0,4.0,0,2.0,False,77471,444190.0,0,1.0
24286,5.0,3762.0,9450.0,4.0,1,2.0,False,77469,668221.0,1,1.0
24287,4.0,2949.0,0.0,3.0,1,2.0,False,77471,445395.0,0,1.0
24288,4.0,2329.0,0.0,2.0,0,1.0,False,77469,374990.0,1,1.0
24289,5.0,2607.0,0.0,3.0,0,1.0,False,77469,388489.0,1,1.0
24290,5.0,2607.0,0.0,3.0,0,1.0,False,77469,400990.0,1,1.0
24291,4.0,1885.0,7920.0,2.0,0,1.0,False,77469,344990.0,1,2.0
24292,5.0,3126.0,0.0,4.0,1,2.0,False,77471,490000.0,0,1.0
24293,4.0,1990.0,13126.0,2.0,1,2.0,False,77471,348268.0,0,1.0
24294,4.0,3567.0,10268.0,4.0,1,1.0,False,77469,550000.0,1,5.0
24295,4.0,1990.0,13791.0,2.0,1,2.0,False,77471,357746.0,0,1.0
24296,4.0,1955.0,7029.0,3.0,0,2.0,False,77471,350809.0,0,1.0
24297,4.0,1955.0,6000.0,3.0,0,2.0,False,77471,373383.0,0,1.0
24298,4.0,2935.0,7500.0,3.0,0,2.0,False,77469,405199.0,1,1.0
24299,5.0,2607.0,0.0,3.0,0,1.0,False,77469,381990.0,1,1.0
24300,5.0,2607.0,0.0,3.0,0,1.0,False,77469,397990.0,1,1.0
24301,4.0,2098.0,0.0,2.0,0,1.0,False,77469,336990.0,1,1.0
24302,4.0,2329.0,0.0,2.0,0,1.0,False,77469,382990.0,1,1.0
24303,4.0,2098.0,0.0,2.0,0,1.0,False,77469,359690.0,1,1.0
24304,4.0,2329.0,0.0,2.0,0,1.0,False,77469,374990.0,1,1.0
24305,4.0,2045.0,8000.0,2.0,0,1.0,False,77469,347990.0,1,1.0
24306,4.0,1885.0,8000.0,2.0,0,1.0,False,77469,399605.0,1,1.0
24307,3.0,1678.0,0.0,2.0,0,1.0,False,77469,319990.0,1,2.0
24308,4.0,1932.0,0.0,2.0,0,1.0,False,77469,375000.0,1,1.0
24309,4.0,2561.0,0.0,2.0,1,2.0,False,77469,400000.0,1,1.0
24310,4.0,2548.0,0.0,3.0,1,1.0,False,77469,415000.0,1,1.0
24311,4.0,2732.0,0.0,2.0,1,1.5,False,77469,395000.0,1,1.0
24312,3.0,1801.0,0.0,2.0,0,1.0,False,77471,300000.0,0,1.0
24313,4.0,1922.0,0.0,2.0,0,1.0,False,77469,315000.0,1,1.0
24314,3.0,2086.0,0.0,2.0,0,1.0,False,77469,340000.0,1,1.0
24315,3.0,1801.0,0.0,2.0,0,1.0,False,77469,310000.0,1,1.0
24316,3.0,1871.0,7200.0,2.0,0,1.0,False,77469,360000.0,1,1.0
24317,4.0,2502.0,0.0,3.0,0,2.0,False,77469,400867.0,1,1.0
24318,4.0,2743.0,0.0,3.0,1,2.0,False,77469,475990.0,1,1.0
24319,5.0,3015.0,0.0,4.0,0,2.0,False,77469,457136.0,1,1.0
24320,4.0,2958.0,0.0,3.0,1,2.0,False,77471,484945.0,0,1.0
24321,4.0,2233.0,6030.0,2.0,1,2.0,False,77469,309990.0,1,15.0
24322,5.0,2657.0,0.0,4.0,0,2.0,False,77471,443246.0,0,1.0
24323,5.0,3177.0,0.0,4.0,0,2.0,False,77471,509425.0,0,1.0
24324,3.0,1594.0,8751.0,2.0,0,1.0,False,77471,234000.0,0,45.0
24325,4.0,2561.0,0.0,2.0,1,2.0,False,77471,395000.0,0,1.0
